t / fs	F(t)*F(0) / (kcal/mole/A)^2	err[F(t)*F(0)] / (kcal/mole/A)^2	lambda / N*s/m^3	err[lambda] / N*s/m^3
5232.00	-0.471915	1.020114	1384551.739857	125180.994960
5233.00	-0.471868	1.020057	1384531.246429	125190.914463
5234.00	-0.471844	1.020018	1384510.754536	125200.860753
5235.00	-0.471834	1.019999	1384490.263379	125210.834817
5236.00	-0.471833	1.019999	1384469.772447	125220.837613
5237.00	-0.471835	1.020020	1384449.281512	125230.870067
5238.00	-0.471832	1.020060	1384428.790616	125240.933072
5239.00	-0.471819	1.020122	1384408.300056	125251.027480
5240.00	-0.471791	1.020204	1384387.810378	125261.154109
5241.00	-0.471743	1.020307	1384367.322361	125271.313732
5242.00	-0.471668	1.020431	1384346.837011	125281.507078
5243.00	-0.471564	1.020576	1384326.355544	125291.734834
5244.00	-0.471424	1.020743	1384305.879381	125301.997635
5245.00	-0.471245	1.020930	1384285.410136	125312.296072
5246.00	-0.471023	1.021138	1384264.949609	125322.630686
5247.00	-0.470753	1.021366	1384244.499773	125333.001968
5248.00	-0.470432	1.021614	1384224.062773	125343.410360
5249.00	-0.470055	1.021883	1384203.640914	125353.856255
5250.00	-0.469621	1.022171	1384183.236658	125364.339994
5251.00	-0.469124	1.022478	1384162.852620	125374.861873
5252.00	-0.468563	1.022804	1384142.491556	125385.422137
5253.00	-0.467933	1.023147	1384122.156366	125396.020986
5254.00	-0.467231	1.023509	1384101.850086	125406.658577
5255.00	-0.466456	1.023887	1384081.575884	125417.335019
5256.00	-0.465602	1.024282	1384061.337056	125428.050385
5257.00	-0.464669	1.024693	1384041.137021	125438.804704
5258.00	-0.463653	1.025119	1384020.979318	125449.597969
5259.00	-0.462551	1.025560	1384000.867597	125460.430137
5260.00	-0.461362	1.026015	1383980.805616	125471.301134
5261.00	-0.460083	1.026483	1383960.797231	125482.210858
5262.00	-0.458712	1.026963	1383940.846389	125493.159177
5263.00	-0.457248	1.027456	1383920.957118	125504.145938
5264.00	-0.455688	1.027959	1383901.133514	125515.170965
5265.00	-0.454032	1.028474	1383881.379732	125526.234065
5266.00	-0.452279	1.028998	1383861.699964	125537.335030
5267.00	-0.450429	1.029532	1383842.098430	125548.473640
5268.00	-0.448482	1.030074	1383822.579356	125559.649662
5269.00	-0.446438	1.030624	1383803.146951	125570.862860
5270.00	-0.444298	1.031182	1383783.805393	125582.112990
5271.00	-0.442064	1.031746	1383764.558797	125593.399807
5272.00	-0.439739	1.032317	1383745.411196	125604.723062
5273.00	-0.437325	1.032892	1383726.366511	125616.082509
5274.00	-0.434825	1.033472	1383707.428529	125627.477905
5275.00	-0.432244	1.034056	1383688.600870	125638.909009
5276.00	-0.429587	1.034644	1383669.886962	125650.375585
5277.00	-0.426858	1.035234	1383651.290013	125661.877407
5278.00	-0.424064	1.035826	1383632.812984	125673.414254
5279.00	-0.421212	1.036419	1383614.458559	125684.985916
5280.00	-0.418308	1.037013	1383596.229126	125696.592193
5281.00	-0.415360	1.037607	1383578.126746	125708.232894
5282.00	-0.412377	1.038200	1383560.153138	125719.907839
5283.00	-0.409368	1.038793	1383542.309653	125731.616860
5284.00	-0.406340	1.039384	1383524.597265	125743.359799
5285.00	-0.403304	1.039972	1383507.016548	125755.136506
5286.00	-0.400268	1.040559	1383489.567675	125766.946845
5287.00	-0.397243	1.041142	1383472.250406	125778.790687
5288.00	-0.394238	1.041722	1383455.064084	125790.667909
5289.00	-0.391262	1.042299	1383438.007641	125802.578399
5290.00	-0.388325	1.042872	1383421.079599	125814.522050
5291.00	-0.385435	1.043441	1383404.278080	125826.498762
5292.00	-0.382602	1.044006	1383387.600820	125838.508433
5293.00	-0.379834	1.044567	1383371.045186	125850.550968
5294.00	-0.377138	1.045123	1383354.608196	125862.626265
5295.00	-0.374522	1.045675	1383338.286544	125874.734227
5296.00	-0.371992	1.046222	1383322.076625	125886.874746
5297.00	-0.369555	1.046766	1383305.974570	125899.047712
5298.00	-0.367214	1.047305	1383289.976274	125911.253004
5299.00	-0.364974	1.047841	1383274.077434	125923.490492
5300.00	-0.362839	1.048372	1383258.273585	125935.760034
5301.00	-0.360811	1.048901	1383242.560137	125948.061475
5302.00	-0.358891	1.049426	1383226.932415	125960.394647
5303.00	-0.357081	1.049949	1383211.385698	125972.759363
5304.00	-0.355379	1.050469	1383195.915255	125985.155420
5305.00	-0.353784	1.050987	1383180.516389	125997.582597
5306.00	-0.352296	1.051504	1383165.184467	126010.040652
5307.00	-0.350910	1.052020	1383149.914964	126022.529321
5308.00	-0.349623	1.052536	1383134.703489	126035.048317
5309.00	-0.348432	1.053051	1383119.545824	126047.597333
5310.00	-0.347330	1.053567	1383104.437951	126060.176036
5311.00	-0.346313	1.054085	1383089.376077	126072.784068
5312.00	-0.345375	1.054603	1383074.356663	126085.421046
5313.00	-0.344508	1.055124	1383059.376442	126098.086563
5314.00	-0.343707	1.055647	1383044.432440	126110.780187
5315.00	-0.342963	1.056173	1383029.521990	126123.501458
5316.00	-0.342270	1.056701	1383014.642745	126136.249893
5317.00	-0.341619	1.057233	1382999.792687	126149.024983
5318.00	-0.341003	1.057769	1382984.970132	126161.826195
5319.00	-0.340415	1.058308	1382970.173735	126174.652972
5320.00	-0.339845	1.058851	1382955.402486	126187.504734
5321.00	-0.339287	1.059397	1382940.655712	126200.380879
5322.00	-0.338734	1.059947	1382925.933067	126213.280786
5323.00	-0.338177	1.060501	1382911.234527	126226.203811
5324.00	-0.337611	1.061058	1382896.560374	126239.149297
5325.00	-0.337027	1.061617	1382881.911190	126252.116567
5326.00	-0.336421	1.062180	1382867.287835	126265.104933
5327.00	-0.335786	1.062744	1382852.691436	126278.113694
5328.00	-0.335117	1.063310	1382838.123365	126291.142140
5329.00	-0.334408	1.063878	1382823.585219	126304.189553
5330.00	-0.333655	1.064446	1382809.078803	126317.255213
5331.00	-0.332855	1.065014	1382794.606107	126330.338394
5332.00	-0.332003	1.065581	1382780.169285	126343.438374
5333.00	-0.331097	1.066146	1382765.770634	126356.554436
5334.00	-0.330134	1.066710	1382751.412570	126369.685866
5335.00	-0.329112	1.067271	1382737.097612	126382.831962
5336.00	-0.328029	1.067828	1382722.828358	126395.992034
5337.00	-0.326885	1.068381	1382708.607469	126409.165407
5338.00	-0.325677	1.068928	1382694.437647	126422.351423
5339.00	-0.324407	1.069470	1382680.321624	126435.549439
5340.00	-0.323074	1.070005	1382666.262142	126448.758837
5341.00	-0.321677	1.070533	1382652.261944	126461.979019
5342.00	-0.320218	1.071052	1382638.323761	126475.209413
5343.00	-0.318696	1.071562	1382624.450302	126488.449467
5344.00	-0.317113	1.072063	1382610.644249	126501.698657
5345.00	-0.315470	1.072554	1382596.908249	126514.956482
5346.00	-0.313767	1.073034	1382583.244913	126528.222465
5347.00	-0.312005	1.073503	1382569.656814	126541.496152
5348.00	-0.310185	1.073959	1382556.146484	126554.777111
5349.00	-0.308309	1.074403	1382542.716421	126568.064933
5350.00	-0.306375	1.074834	1382529.369089	126581.359223
5351.00	-0.304387	1.075252	1382516.106919	126594.659608
5352.00	-0.302342	1.075656	1382502.932323	126607.965727
5353.00	-0.300243	1.076045	1382489.847692	126621.277231
5354.00	-0.298090	1.076420	1382476.855404	126634.593781
5355.00	-0.295881	1.076779	1382463.957835	126647.915045
5356.00	-0.293618	1.077123	1382451.157360	126661.240698
5357.00	-0.291300	1.077452	1382438.456366	126674.570411
5358.00	-0.288926	1.077764	1382425.857252	126687.903858
5359.00	-0.286497	1.078061	1382413.362441	126701.240707
5360.00	-0.284010	1.078341	1382400.974379	126714.580622
5361.00	-0.281466	1.078605	1382388.695547	126727.923257
5362.00	-0.278864	1.078852	1382376.528458	126741.268253
5363.00	-0.276203	1.079083	1382364.475664	126754.615239
5364.00	-0.273481	1.079298	1382352.539755	126767.963829
5365.00	-0.270699	1.079496	1382340.723360	126781.313615
5366.00	-0.267854	1.079678	1382329.029149	126794.664172
5367.00	-0.264947	1.079843	1382317.459829	126808.015055
5368.00	-0.261976	1.079993	1382306.018139	126821.365793
5369.00	-0.258942	1.080127	1382294.706853	126834.715897
5370.00	-0.255842	1.080245	1382283.528768	126848.064853
5371.00	-0.252677	1.080348	1382272.486707	126861.412120
5372.00	-0.249447	1.080436	1382261.583505	126874.757137
5373.00	-0.246151	1.080509	1382250.822009	126888.099317
5374.00	-0.242790	1.080568	1382240.205072	126901.438050
5375.00	-0.239363	1.080613	1382229.735541	126914.772705
5376.00	-0.235871	1.080645	1382219.416260	126928.102628
5377.00	-0.232313	1.080664	1382209.250054	126941.427148
5378.00	-0.228692	1.080670	1382199.239732	126954.745572
5379.00	-0.225006	1.080665	1382189.388079	126968.057193
5380.00	-0.221257	1.080649	1382179.697851	126981.361286
5381.00	-0.217446	1.080623	1382170.171776	126994.657112
5382.00	-0.213574	1.080586	1382160.812548	127007.943923
5383.00	-0.209640	1.080541	1382151.622826	127021.220958
5384.00	-0.205646	1.080486	1382142.605238	127034.487449
5385.00	-0.201593	1.080425	1382133.762377	127047.742619
5386.00	-0.197482	1.080355	1382125.096804	127060.985689
5387.00	-0.193312	1.080280	1382116.611051	127074.215873
5388.00	-0.189085	1.080198	1382108.307624	127087.432386
5389.00	-0.184801	1.080112	1382100.189006	127100.634444
5390.00	-0.180461	1.080020	1382092.257660	127113.821262
5391.00	-0.176064	1.079925	1382084.516035	127126.992060
5392.00	-0.171611	1.079826	1382076.966567	127140.146059
5393.00	-0.167103	1.079724	1382069.611684	127153.282488
5394.00	-0.162539	1.079619	1382062.453809	127166.400581
5395.00	-0.157919	1.079512	1382055.495362	127179.499579
5396.00	-0.153243	1.079403	1382048.738761	127192.578730
5397.00	-0.148512	1.079292	1382042.186423	127205.637294
5398.00	-0.143725	1.079181	1382035.840765	127218.674538
5399.00	-0.138882	1.079068	1382029.704195	127231.689742
5400.00	-0.133985	1.078955	1382023.779117	127244.682198
5401.00	-0.129033	1.078840	1382018.067918	127257.651212
5402.00	-0.124026	1.078725	1382012.572965	127270.596106
5403.00	-0.118966	1.078610	1382007.296594	127283.516217
5404.00	-0.113854	1.078494	1382002.241100	127296.410902
5405.00	-0.108691	1.078377	1381997.408727	127309.279535
5406.00	-0.103479	1.078260	1381992.801648	127322.121514
5407.00	-0.098219	1.078141	1381988.421955	127334.936255
5408.00	-0.092915	1.078022	1381984.271640	127347.723197
5409.00	-0.087569	1.077901	1381980.352579	127360.481804
5410.00	-0.082185	1.077779	1381976.666511	127373.211562
5411.00	-0.076766	1.077655	1381973.215017	127385.911986
5412.00	-0.071317	1.077529	1381969.999506	127398.582616
5413.00	-0.065843	1.077400	1381967.021188	127411.223022
5414.00	-0.060348	1.077269	1381964.281056	127423.832802
5415.00	-0.054839	1.077134	1381961.779867	127436.411583
5416.00	-0.049321	1.076996	1381959.518121	127448.959026
5417.00	-0.043802	1.076854	1381957.496040	127461.474821
5418.00	-0.038287	1.076707	1381955.713552	127473.958694
5419.00	-0.032785	1.076556	1381954.170277	127486.410401
5420.00	-0.027303	1.076399	1381952.865504	127498.829736
5421.00	-0.021850	1.076236	1381951.798182	127511.216526
5422.00	-0.016433	1.076068	1381950.966908	127523.570636
5423.00	-0.011061	1.075892	1381950.369915	127535.891964
5424.00	-0.005742	1.075710	1381950.005062	127548.180447
5425.00	-0.000486	1.075520	1381949.869835	127560.436057
5426.00	0.004700	1.075322	1381949.961339	127572.658805
5427.00	0.009805	1.075116	1381950.276299	127584.848737
5428.00	0.014822	1.074901	1381950.811064	127597.005936
5429.00	0.019743	1.074678	1381951.561609	127609.130522
5430.00	0.024558	1.074445	1381952.523546	127621.222651
5431.00	0.029259	1.074202	1381953.692134	127633.282515
5432.00	0.033840	1.073950	1381955.062293	127645.310342
5433.00	0.038293	1.073688	1381956.628617	127657.306395
5434.00	0.042612	1.073416	1381958.385401	127669.270972
5435.00	0.046789	1.073135	1381960.326656	127681.204406
5436.00	0.050819	1.072844	1381962.446137	127693.107064
5437.00	0.054699	1.072544	1381964.737370	127704.979344
5438.00	0.058422	1.072234	1381967.193679	127716.821682
5439.00	0.061986	1.071916	1381969.808221	127728.634543
5440.00	0.065387	1.071589	1381972.574015	127740.418428
5441.00	0.068625	1.071254	1381975.483983	127752.173869
5442.00	0.071698	1.070913	1381978.530982	127763.901432
5443.00	0.074606	1.070565	1381981.707842	127775.601712
5444.00	0.077349	1.070211	1381985.007407	127787.275339
5445.00	0.079929	1.069853	1381988.422573	127798.922971
5446.00	0.082350	1.069492	1381991.946327	127810.545297
5447.00	0.084613	1.069127	1381995.571787	127822.143039
5448.00	0.086724	1.068761	1381999.292240	127833.716945
5449.00	0.088688	1.068395	1382003.101178	127845.267793
5450.00	0.090511	1.068030	1382006.992339	127856.796387
5451.00	0.092199	1.067667	1382010.959736	127868.303561
5452.00	0.093761	1.067307	1382014.997694	127879.790174
5453.00	0.095203	1.066953	1382019.100878	127891.257109
5454.00	0.096536	1.066605	1382023.264323	127902.705272
5455.00	0.097768	1.066264	1382027.483451	127914.135595
5456.00	0.098909	1.065932	1382031.754103	127925.549030
5457.00	0.099969	1.065611	1382036.072547	127936.946551
5458.00	0.100958	1.065301	1382040.435498	127948.329150
5459.00	0.101888	1.065004	1382044.840125	127959.697840
5460.00	0.102768	1.064722	1382049.284059	127971.053649
5461.00	0.103610	1.064455	1382053.765397	127982.397625
5462.00	0.104425	1.064205	1382058.282701	127993.730827
5463.00	0.105222	1.063973	1382062.834990	128005.054332
5464.00	0.106012	1.063760	1382067.421739	128016.369228
5465.00	0.106805	1.063567	1382072.042862	128027.676614
5466.00	0.107611	1.063395	1382076.698705	128038.977601
5467.00	0.108439	1.063245	1382081.390023	128050.273306
5468.00	0.109297	1.063117	1382086.117969	128061.564855
5469.00	0.110196	1.063014	1382090.884068	128072.853378
5470.00	0.111141	1.062935	1382095.690198	128084.140011
5471.00	0.112141	1.062881	1382100.538566	128095.425889
5472.00	0.113202	1.062852	1382105.431686	128106.712151
5473.00	0.114330	1.062850	1382110.372349	128117.999931
5474.00	0.115532	1.062874	1382115.363604	128129.290363
5475.00	0.116811	1.062925	1382120.408729	128140.584574
5476.00	0.118173	1.063004	1382125.511209	128151.883683
5477.00	0.119621	1.063110	1382130.674705	128163.188804
5478.00	0.121159	1.063244	1382135.903039	128174.501037
5479.00	0.122789	1.063405	1382141.200162	128185.821469
5480.00	0.124514	1.063594	1382146.570139	128197.151173
5481.00	0.126336	1.063811	1382152.017121	128208.491203
5482.00	0.128255	1.064056	1382157.545329	128219.842595
5483.00	0.130273	1.064328	1382163.159034	128231.206361
5484.00	0.132390	1.064627	1382168.862534	128242.583488
5485.00	0.134607	1.064954	1382174.660145	128253.974935
5486.00	0.136923	1.065307	1382180.556174	128265.381631
5487.00	0.139337	1.065687	1382186.554912	128276.804471
5488.00	0.141849	1.066093	1382192.660613	128288.244316
5489.00	0.144456	1.066524	1382198.877480	128299.701987
5490.00	0.147159	1.066980	1382205.209649	128311.178265
5491.00	0.149953	1.067461	1382211.661177	128322.673886
5492.00	0.152838	1.067966	1382218.236020	128334.189541
5493.00	0.155809	1.068494	1382224.938025	128345.725870
5494.00	0.158865	1.069045	1382231.770907	128357.283461
5495.00	0.162001	1.069618	1382238.738236	128368.862847
5496.00	0.165214	1.070212	1382245.843416	128380.464504
5497.00	0.168498	1.070826	1382253.089672	128392.088848
5498.00	0.171850	1.071459	1382260.480025	128403.736231
5499.00	0.175263	1.072112	1382268.017277	128415.406943
5500.00	0.178733	1.072782	1382275.703992	128427.101205
5501.00	0.182252	1.073468	1382283.542474	128438.819169
5502.00	0.185815	1.074171	1382291.534751	128450.560918
5503.00	0.189415	1.074888	1382299.682552	128462.326459
5504.00	0.193043	1.075620	1382307.987294	128474.115729
5505.00	0.196692	1.076364	1382316.450058	128485.928585
5506.00	0.200354	1.077119	1382325.071581	128497.764810
5507.00	0.204021	1.077886	1382333.852232	128509.624109
5508.00	0.207682	1.078662	1382342.792005	128521.506112
5509.00	0.211330	1.079447	1382351.890503	128533.410369
5510.00	0.214955	1.080239	1382361.146931	128545.336353
5511.00	0.218548	1.081038	1382370.560083	128557.283459
5512.00	0.222098	1.081842	1382380.128340	128569.251004
5513.00	0.225597	1.082651	1382389.849660	128581.238231
5514.00	0.229034	1.083463	1382399.721579	128593.244305
5515.00	0.232400	1.084277	1382409.741211	128605.268317
5516.00	0.235684	1.085092	1382419.905245	128617.309286
5517.00	0.238878	1.085908	1382430.209953	128629.366159
5518.00	0.241972	1.086724	1382440.651193	128641.437813
5519.00	0.244956	1.087537	1382451.224417	128653.523061
5520.00	0.247822	1.088349	1382461.924677	128665.620648
5521.00	0.250561	1.089156	1382472.746641	128677.729256
5522.00	0.253164	1.089960	1382483.684602	128689.847510
5523.00	0.255624	1.090758	1382494.732493	128701.973977
5524.00	0.257932	1.091551	1382505.883904	128714.107171
5525.00	0.260081	1.092336	1382517.132099	128726.245555
5526.00	0.262065	1.093114	1382528.470034	128738.387546
5527.00	0.263876	1.093884	1382539.890382	128750.531517
5528.00	0.265510	1.094644	1382551.385549	128762.675802
5529.00	0.266961	1.095395	1382562.947703	128774.818701
5530.00	0.268224	1.096135	1382574.568796	128786.958481
5531.00	0.269296	1.096863	1382586.240592	128799.093380
5532.00	0.270173	1.097580	1382597.954692	128811.221617
5533.00	0.270852	1.098284	1382609.702565	128823.341389
5534.00	0.271330	1.098974	1382621.475578	128835.450880
5535.00	0.271608	1.099651	1382633.265021	128847.548266
5536.00	0.271684	1.100313	1382645.062145	128859.631719
5537.00	0.271559	1.100960	1382656.858191	128871.699410
5538.00	0.271232	1.101592	1382668.644419	128883.749513
5539.00	0.270706	1.102208	1382680.412145	128895.780214
5540.00	0.269984	1.102807	1382692.152772	128907.789710
5541.00	0.269068	1.103389	1382703.857819	128919.776218
5542.00	0.267962	1.103954	1382715.518959	128931.737977
5543.00	0.266671	1.104502	1382727.128043	128943.673252
5544.00	0.265199	1.105031	1382738.677136	128955.580338
5545.00	0.263554	1.105541	1382750.158545	128967.457562
5546.00	0.261740	1.106033	1382761.564845	128979.303286
5547.00	0.259766	1.106506	1382772.888908	128991.115913
5548.00	0.257639	1.106960	1382784.123926	129002.893884
5549.00	0.255368	1.107394	1382795.263433	129014.635689
5550.00	0.252960	1.107808	1382806.301328	129026.339860
5551.00	0.250425	1.108203	1382817.231888	129038.004975
5552.00	0.247771	1.108577	1382828.049785	129049.629666
5553.00	0.245010	1.108932	1382838.750099	129061.212610
5554.00	0.242149	1.109267	1382849.328322	129072.752538
5555.00	0.239199	1.109582	1382859.780363	129084.248232
5556.00	0.236169	1.109877	1382870.102553	129095.698525
5557.00	0.233069	1.110152	1382880.291636	129107.102303
5558.00	0.229908	1.110408	1382890.344763	129118.458506
5559.00	0.226695	1.110644	1382900.259483	129129.766124
5560.00	0.223438	1.110861	1382910.033724	129141.024204
5561.00	0.220146	1.111059	1382919.665775	129152.231841
5562.00	0.216827	1.111238	1382929.154263	129163.388189
5563.00	0.213486	1.111398	1382938.498124	129174.492448
5564.00	0.210130	1.111540	1382947.696571	129185.543878
5565.00	0.206764	1.111664	1382956.749064	129196.541789
5566.00	0.203393	1.111771	1382965.655267	129207.485546
5567.00	0.200019	1.111860	1382974.415013	129218.374569
5568.00	0.196646	1.111933	1382983.028258	129229.208330
5569.00	0.193274	1.111990	1382991.495041	129239.986357
5570.00	0.189904	1.112031	1382999.815433	129250.708234
5571.00	0.186535	1.112057	1383007.989497	129261.373599
5572.00	0.183166	1.112068	1383016.017236	129271.982144
5573.00	0.179792	1.112065	1383023.898552	129282.533619
5574.00	0.176411	1.112049	1383031.633195	129293.027830
5575.00	0.173017	1.112019	1383039.220719	129303.464639
5576.00	0.169604	1.111977	1383046.660443	129313.843965
5577.00	0.166166	1.111924	1383053.951402	129324.165781
5578.00	0.162694	1.111858	1383061.092317	129334.430117
5579.00	0.159181	1.111782	1383068.081551	129344.637061
5580.00	0.155616	1.111695	1383074.917082	129354.786753
5581.00	0.151990	1.111598	1383081.596470	129364.879389
5582.00	0.148292	1.111491	1383088.116832	129374.915219
5583.00	0.144512	1.111374	1383094.474823	129384.894544
5584.00	0.140638	1.111248	1383100.666614	129394.817717
5585.00	0.136659	1.111112	1383106.687884	129404.685141
5586.00	0.132563	1.110966	1383112.533808	129414.497266
5587.00	0.128338	1.110811	1383118.199056	129424.254587
5588.00	0.123974	1.110646	1383123.677792	129433.957644
5589.00	0.119457	1.110470	1383128.963683	129443.607019
5590.00	0.114778	1.110285	1383134.049902	129453.203332
5591.00	0.109926	1.110088	1383138.929149	129462.747240
5592.00	0.104889	1.109880	1383143.593667	129472.239433
5593.00	0.099659	1.109661	1383148.035260	129481.680634
5594.00	0.094227	1.109429	1383152.245323	129491.071592
5595.00	0.088583	1.109184	1383156.214866	129500.413082
5596.00	0.082720	1.108925	1383159.934549	129509.705898
5597.00	0.076631	1.108652	1383163.394709	129518.950853
5598.00	0.070310	1.108363	1383166.585399	129528.148774
5599.00	0.063751	1.108059	1383169.496419	129537.300498
5600.00	0.056951	1.107738	1383172.117354	129546.406869
5601.00	0.049904	1.107400	1383174.437611	129555.468736
5602.00	0.042609	1.107044	1383176.446450	129564.486946
5603.00	0.035063	1.106669	1383178.133022	129573.462345
5604.00	0.027264	1.106275	1383179.486400	129582.395773
5605.00	0.019213	1.105861	1383180.495611	129591.288060
5606.00	0.010908	1.105426	1383181.149664	129600.140027
5607.00	0.002351	1.104970	1383181.437578	129608.952478
5608.00	-0.006458	1.104492	1383181.348406	129617.726205
5609.00	-0.015516	1.103993	1383180.871259	129626.461978
5610.00	-0.024823	1.103471	1383179.995321	129635.160550
5611.00	-0.034376	1.102927	1383178.709870	129643.822648
5612.00	-0.044171	1.102360	1383177.004293	129652.448982
5613.00	-0.054207	1.101770	1383174.868094	129661.040235
5614.00	-0.064480	1.101157	1383172.290908	129669.597067
5615.00	-0.074987	1.100522	1383169.262508	129678.120116
5616.00	-0.085724	1.099864	1383165.772811	129686.609993
5617.00	-0.096688	1.099183	1383161.811887	129695.067287
5618.00	-0.107876	1.098481	1383157.369958	129703.492565
5619.00	-0.119283	1.097756	1383152.437411	129711.886369
5620.00	-0.130905	1.097011	1383147.004795	129720.249221
5621.00	-0.142740	1.096244	1383141.062831	129728.581623
5622.00	-0.154782	1.095458	1383134.602415	129736.884058
5623.00	-0.167027	1.094651	1383127.614627	129745.156988
5624.00	-0.179471	1.093827	1383120.090737	129753.400860
5625.00	-0.192108	1.092984	1383112.022222	129761.616107
5626.00	-0.204935	1.092124	1383103.400770	129769.803147
5627.00	-0.217945	1.091248	1383094.218300	129777.962386
5628.00	-0.231132	1.090357	1383084.466981	129786.094220
5629.00	-0.244490	1.089451	1383074.139247	129794.199034
5630.00	-0.258013	1.088533	1383063.227823	129802.277205
5631.00	-0.271692	1.087603	1383051.725751	129810.329103
5632.00	-0.285519	1.086662	1383039.626411	129818.355092
5633.00	-0.299485	1.085712	1383026.923557	129826.355533
5634.00	-0.313581	1.084753	1383013.611345	129834.330785
5635.00	-0.327797	1.083787	1382999.684362	129842.281202
5636.00	-0.342121	1.082815	1382985.137666	129850.207140
5637.00	-0.356541	1.081838	1382969.966811	129858.108954
5638.00	-0.371046	1.080857	1382954.167889	129865.986999
5639.00	-0.385620	1.079873	1382937.737554	129873.841636
5640.00	-0.400250	1.078888	1382920.673060	129881.673227
5641.00	-0.414922	1.077902	1382902.972288	129889.482141
5642.00	-0.429620	1.076916	1382884.633774	129897.268754
5643.00	-0.444328	1.075932	1382865.656735	129905.033449
5644.00	-0.459030	1.074950	1382846.041089	129912.776618
5645.00	-0.473709	1.073971	1382825.787478	129920.498661
5646.00	-0.488347	1.072997	1382804.897275	129928.199991
5647.00	-0.502928	1.072027	1382783.372604	129935.881036
5648.00	-0.517434	1.071064	1382761.216339	129943.542234
5649.00	-0.531847	1.070107	1382738.432108	129951.184044
5650.00	-0.546152	1.069159	1382715.024292	129958.806939
5651.00	-0.560329	1.068218	1382690.998018	129966.411411
5652.00	-0.574364	1.067288	1382666.359141	129973.997971
5653.00	-0.588239	1.066367	1382641.114239	129981.567151
5654.00	-0.601938	1.065458	1382615.270581	129989.119505
5655.00	-0.615447	1.064560	1382588.836111	129996.655609
5656.00	-0.628751	1.063675	1382561.819413	130004.176062
5657.00	-0.641837	1.062803	1382534.229687	130011.681489
5658.00	-0.654691	1.061945	1382506.076704	130019.172541
5659.00	-0.667302	1.061102	1382477.370777	130026.649894
5660.00	-0.679658	1.060275	1382448.122715	130034.114251
5661.00	-0.691750	1.059463	1382418.343782	130041.566342
5662.00	-0.703568	1.058668	1382388.045657	130049.006924
5663.00	-0.715106	1.057891	1382357.240380	130056.436781
5664.00	-0.726355	1.057131	1382325.940317	130063.856728
5665.00	-0.737310	1.056389	1382294.158105	130071.267604
5666.00	-0.747966	1.055666	1382261.906615	130078.670279
5667.00	-0.758320	1.054962	1382229.198899	130086.065645
5668.00	-0.768369	1.054277	1382196.048151	130093.454624
5669.00	-0.778111	1.053612	1382162.467667	130100.838159
5670.00	-0.787545	1.052967	1382128.470798	130108.217221
5671.00	-0.796671	1.052341	1382094.070918	130115.592802
5672.00	-0.805490	1.051736	1382059.281387	130122.965917
5673.00	-0.814002	1.051150	1382024.115518	130130.337599
5674.00	-0.822212	1.050585	1381988.586547	130137.708902
5675.00	-0.830120	1.050040	1381952.707607	130145.080890
5676.00	-0.837730	1.049515	1381916.491705	130152.454647
5677.00	-0.845045	1.049010	1381879.951703	130159.831264
5678.00	-0.852071	1.048525	1381843.100298	130167.211843
5679.00	-0.858810	1.048059	1381805.950010	130174.597491
5680.00	-0.865267	1.047613	1381768.513173	130181.989321
5681.00	-0.871447	1.047187	1381730.801922	130189.388444
5682.00	-0.877355	1.046780	1381692.828194	130196.795970
5683.00	-0.882995	1.046392	1381654.603720	130204.213006
5684.00	-0.888372	1.046023	1381616.140027	130211.640653
5685.00	-0.893490	1.045672	1381577.448437	130219.080003
5686.00	-0.898355	1.045341	1381538.540073	130226.532137
5687.00	-0.902970	1.045028	1381499.425861	130233.998124
5688.00	-0.907340	1.044733	1381460.116539	130241.479016
5689.00	-0.911470	1.044456	1381420.622657	130248.975847
5690.00	-0.915362	1.044197	1381380.954590	130256.489635
5691.00	-0.919021	1.043956	1381341.122542	130264.021374
5692.00	-0.922452	1.043732	1381301.136551	130271.572034
5693.00	-0.925656	1.043526	1381261.006499	130279.142562
5694.00	-0.928638	1.043337	1381220.742117	130286.733879
5695.00	-0.931401	1.043164	1381180.352987	130294.346878
5696.00	-0.933948	1.043008	1381139.848549	130301.982424
5697.00	-0.936283	1.042868	1381099.238102	130309.641354
5698.00	-0.938408	1.042743	1381058.530806	130317.324473
5699.00	-0.940328	1.042635	1381017.735680	130325.032558
5700.00	-0.942044	1.042541	1380976.861606	130332.766351
5701.00	-0.943561	1.042461	1380935.917318	130340.526566
5702.00	-0.944882	1.042396	1380894.911405	130348.313882
5703.00	-0.946011	1.042344	1380853.852301	130356.128944
5704.00	-0.946951	1.042306	1380812.748280	130363.972365
5705.00	-0.947706	1.042280	1380771.607448	130371.844725
5706.00	-0.948281	1.042266	1380730.437730	130379.746567
5707.00	-0.948680	1.042263	1380689.246868	130387.678403
5708.00	-0.948908	1.042271	1380648.042401	130395.640706
5709.00	-0.948969	1.042290	1380606.831659	130403.633916
5710.00	-0.948869	1.042319	1380565.621752	130411.658434
5711.00	-0.948614	1.042357	1380524.419551	130419.714624
5712.00	-0.948209	1.042404	1380483.231680	130427.802816
5713.00	-0.947661	1.042460	1380442.064503	130435.923298
5714.00	-0.946976	1.042523	1380400.924105	130444.076321
5715.00	-0.946161	1.042594	1380359.816282	130452.262094
5716.00	-0.945223	1.042672	1380318.746528	130460.480787
5717.00	-0.944169	1.042757	1380277.720012	130468.732529
