t / fs	F(t)*F(0) / (kcal/mole/A)^2	err[F(t)*F(0)] / (kcal/mole/A)^2	lambda / N*s/m^3	err[lambda] / N*s/m^3
7967.00	1.181236	1.056681	-9124.034401	38944.511376
7968.00	1.190597	1.056350	-9072.532097	38945.961690
7969.00	1.200096	1.055998	-9020.620261	38947.396974
7970.00	1.209723	1.055624	-8968.293107	38948.816415
7971.00	1.219466	1.055231	-8915.545356	38950.219223
7972.00	1.229313	1.054819	-8862.372241	38951.604624
7973.00	1.239250	1.054390	-8808.769533	38952.971871
7974.00	1.249266	1.053944	-8754.733545	38954.320232
7975.00	1.259348	1.053484	-8700.261148	38955.649004
7976.00	1.269482	1.053010	-8645.349779	38956.957502
7977.00	1.279656	1.052524	-8589.997448	38958.245069
7978.00	1.289855	1.052027	-8534.202743	38959.511068
7979.00	1.300067	1.051519	-8477.964833	38960.754893
7980.00	1.310277	1.051002	-8421.283474	38961.975958
7981.00	1.320473	1.050478	-8364.159002	38963.173707
7982.00	1.330642	1.049947	-8306.592335	38964.347608
7983.00	1.340769	1.049410	-8248.584966	38965.497155
7984.00	1.350842	1.048869	-8190.138961	38966.621867
7985.00	1.360848	1.048325	-8131.256947	38967.721288
7986.00	1.370775	1.047779	-8071.942106	38968.794991
7987.00	1.380610	1.047232	-8012.198158	38969.842570
7988.00	1.390341	1.046685	-7952.029355	38970.863648
7989.00	1.399956	1.046140	-7891.440461	38971.857871
7990.00	1.409445	1.045597	-7830.436738	38972.824911
7991.00	1.418796	1.045058	-7769.023926	38973.764467
7992.00	1.427999	1.044524	-7707.208227	38974.676262
7993.00	1.437044	1.043996	-7644.996283	38975.560049
7994.00	1.445922	1.043475	-7582.395156	38976.415608
7995.00	1.454624	1.042962	-7519.412305	38977.242746
7996.00	1.463141	1.042458	-7456.055563	38978.041305
7997.00	1.471466	1.041965	-7392.333118	38978.811155
7998.00	1.479591	1.041483	-7328.253487	38979.552203
7999.00	1.487509	1.041013	-7263.825492	38980.264388
8000.00	1.495214	1.040555	-7199.058241	38980.947687
8001.00	1.502701	1.040111	-7133.961102	38981.602115
8002.00	1.509964	1.039681	-7068.543683	38982.227726
8003.00	1.516999	1.039266	-7002.815809	38982.824610
8004.00	1.523800	1.038867	-6936.787503	38983.392899
8005.00	1.530365	1.038482	-6870.468962	38983.932764
8006.00	1.536689	1.038114	-6803.870538	38984.444416
8007.00	1.542771	1.037762	-6737.002721	38984.928101
8008.00	1.548607	1.037427	-6669.876118	38985.384106
8009.00	1.554196	1.037108	-6602.501434	38985.812752
8010.00	1.559535	1.036807	-6534.889457	38986.214397
8011.00	1.564624	1.036521	-6467.051035	38986.589430
8012.00	1.569462	1.036253	-6398.997062	38986.938271
8013.00	1.574048	1.036002	-6330.738463	38987.261372
8014.00	1.578382	1.035767	-6262.286172	38987.559209
8015.00	1.582465	1.035549	-6193.651119	38987.832287
8016.00	1.586297	1.035347	-6124.844210	38988.081129
8017.00	1.589879	1.035161	-6055.876317	38988.306281
8018.00	1.593212	1.034991	-5986.758255	38988.508309
8019.00	1.596299	1.034837	-5917.500770	38988.687789
8020.00	1.599142	1.034698	-5848.114524	38988.845312
8021.00	1.601743	1.034575	-5778.610076	38988.981482
8022.00	1.604105	1.034466	-5708.997870	38989.096908
8023.00	1.606231	1.034372	-5639.288220	38989.192205
8024.00	1.608124	1.034292	-5569.491294	38989.267991
8025.00	1.609789	1.034227	-5499.617099	38989.324887
8026.00	1.611230	1.034175	-5429.675472	38989.363510
8027.00	1.612450	1.034137	-5359.676059	38989.384476
8028.00	1.613456	1.034112	-5289.628311	38989.388399
8029.00	1.614251	1.034101	-5219.541466	38989.375886
8030.00	1.614841	1.034102	-5149.424541	38989.347539
8031.00	1.615231	1.034117	-5079.286320	38989.303954
8032.00	1.615428	1.034145	-5009.135346	38989.245717
8033.00	1.615437	1.034185	-4938.979916	38989.173406
8034.00	1.615263	1.034238	-4868.828067	38989.087589
8035.00	1.614913	1.034304	-4798.687579	38988.988823
8036.00	1.614394	1.034383	-4728.565967	38988.877654
8037.00	1.613710	1.034475	-4658.470480	38988.754616
8038.00	1.612869	1.034579	-4588.408104	38988.620234
8039.00	1.611876	1.034696	-4518.385562	38988.475019
8040.00	1.610737	1.034826	-4448.409320	38988.319471
8041.00	1.609457	1.034969	-4378.485592	38988.154078
8042.00	1.608043	1.035124	-4308.620350	38987.979313
8043.00	1.606500	1.035292	-4238.819333	38987.795639
8044.00	1.604831	1.035472	-4169.088063	38987.603503
8045.00	1.603043	1.035665	-4099.431857	38987.403343
8046.00	1.601138	1.035870	-4029.855843	38987.195582
8047.00	1.599121	1.036087	-3960.364976	38986.980634
8048.00	1.596996	1.036316	-3890.964063	38986.758901
8049.00	1.594764	1.036557	-3821.657775	38986.530774
8050.00	1.592428	1.036810	-3752.450673	38986.296632
8051.00	1.589990	1.037074	-3683.347226	38986.056848
8052.00	1.587452	1.037349	-3614.351833	38985.811783
8053.00	1.584814	1.037635	-3545.468839	38985.561789
8054.00	1.582077	1.037932	-3476.702561	38985.307208
8055.00	1.579240	1.038238	-3408.057301	38985.048377
8056.00	1.576305	1.038555	-3339.537361	38984.785626
8057.00	1.573270	1.038882	-3271.147062	38984.519276
8058.00	1.570135	1.039217	-3202.890752	38984.249646
8059.00	1.566897	1.039562	-3134.772817	38983.977046
8060.00	1.563558	1.039915	-3066.797689	38983.701780
8061.00	1.560114	1.040277	-2998.969849	38983.424150
8062.00	1.556566	1.040646	-2931.293827	38983.144451
8063.00	1.552912	1.041023	-2863.774199	38982.862976
8064.00	1.549151	1.041406	-2796.415584	38982.580012
8065.00	1.545283	1.041797	-2729.222635	38982.295840
8066.00	1.541306	1.042194	-2662.200027	38982.010740
8067.00	1.537222	1.042596	-2595.352441	38981.724983
8068.00	1.533031	1.043005	-2528.684550	38981.438839
8069.00	1.528733	1.043418	-2462.200995	38981.152571
8070.00	1.524330	1.043837	-2395.906369	38980.866438
8071.00	1.519824	1.044260	-2329.805186	38980.580697
8072.00	1.515218	1.044687	-2263.901860	38980.295603
8073.00	1.510515	1.045118	-2198.200675	38980.011405
8074.00	1.505719	1.045553	-2132.705758	38979.728355
8075.00	1.500834	1.045991	-2067.421051	38979.446703
8076.00	1.495867	1.046433	-2002.350278	38979.166701
8077.00	1.490822	1.046877	-1937.496918	38978.888606
8078.00	1.485707	1.047324	-1872.864175	38978.612677
8079.00	1.480528	1.047773	-1808.454952	38978.339182
8080.00	1.475294	1.048225	-1744.271820	38978.068396
8081.00	1.470014	1.048679	-1680.316998	38977.800603
8082.00	1.464695	1.049134	-1616.592326	38977.536099
8083.00	1.459348	1.049591	-1553.099250	38977.275192
8084.00	1.453982	1.050049	-1489.838798	38977.018204
8085.00	1.448608	1.050508	-1426.811572	38976.765469
8086.00	1.443234	1.050968	-1364.017736	38976.517339
8087.00	1.437872	1.051429	-1301.457006	38976.274179
8088.00	1.432533	1.051891	-1239.128649	38976.036370
8089.00	1.427225	1.052353	-1177.031483	38975.804309
8090.00	1.421960	1.052816	-1115.163882	38975.578404
8091.00	1.416748	1.053278	-1053.523785	38975.359079
8092.00	1.411598	1.053741	-992.108705	38975.146772
8093.00	1.406519	1.054203	-930.915751	38974.941930
8094.00	1.401519	1.054665	-869.941639	38974.745013
8095.00	1.396608	1.055126	-809.182722	38974.556490
8096.00	1.391793	1.055587	-748.635009	38974.376841
8097.00	1.387080	1.056047	-688.294197	38974.206551
8098.00	1.382476	1.056507	-628.155702	38974.046117
8099.00	1.377985	1.056965	-568.214683	38973.896036
8100.00	1.373614	1.057423	-508.466087	38973.756813
8101.00	1.369365	1.057880	-448.904673	38973.628955
8102.00	1.365242	1.058335	-389.525052	38973.512973
8103.00	1.361246	1.058790	-330.321725	38973.409378
8104.00	1.357380	1.059244	-271.289116	38973.318683
8105.00	1.353643	1.059697	-212.421607	38973.241403
8106.00	1.350035	1.060149	-153.713574	38973.178048
8107.00	1.346556	1.060600	-95.159423	38973.129130
8108.00	1.343203	1.061050	-36.753621	38973.095158
8109.00	1.339975	1.061500	21.509274	38973.076638
8110.00	1.336867	1.061950	79.634578	38973.074072
8111.00	1.333876	1.062398	137.627459	38973.087960
8112.00	1.330998	1.062847	195.492910	38973.118795
8113.00	1.328229	1.063295	253.235723	38973.167066
8114.00	1.325561	1.063743	310.860473	38973.233256
8115.00	1.322991	1.064190	368.371495	38973.317840
8116.00	1.320512	1.064637	425.772875	38973.421289
8117.00	1.318118	1.065084	483.068436	38973.544065
8118.00	1.315802	1.065531	540.261727	38973.686622
8119.00	1.313559	1.065977	597.356022	38973.849405
8120.00	1.311381	1.066422	654.354316	38974.032849
8121.00	1.309263	1.066866	711.259325	38974.237377
8122.00	1.307197	1.067310	768.073488	38974.463403
8123.00	1.305179	1.067752	824.798978	38974.711329
8124.00	1.303202	1.068193	881.437703	38974.981540
8125.00	1.301260	1.068632	937.991325	38975.274410
8126.00	1.299348	1.069069	994.461267	38975.590298
8127.00	1.297461	1.069504	1050.848733	38975.929547
8128.00	1.295596	1.069936	1107.154720	38976.292482
8129.00	1.293746	1.070365	1163.380038	38976.679409
8130.00	1.291910	1.070790	1219.525327	38977.090614
8131.00	1.290083	1.071211	1275.591078	38977.526365
8132.00	1.288264	1.071628	1331.577652	38977.986904
8133.00	1.286448	1.072041	1387.485297	38978.472454
8134.00	1.284636	1.072448	1443.314169	38978.983212
8135.00	1.282825	1.072850	1499.064350	38979.519351
8136.00	1.281013	1.073245	1554.735863	38980.081020
8137.00	1.279201	1.073635	1610.328690	38980.668341
8138.00	1.277387	1.074017	1665.842784	38981.281412
8139.00	1.275572	1.074392	1721.278078	38981.920302
8140.00	1.273755	1.074760	1776.634503	38982.585057
8141.00	1.271936	1.075119	1831.911984	38983.275692
8142.00	1.270116	1.075470	1887.110455	38983.992196
8143.00	1.268295	1.075812	1942.229856	38984.734531
8144.00	1.266472	1.076145	1997.270134	38985.502629
8145.00	1.264649	1.076468	2052.231238	38986.296393
8146.00	1.262824	1.076782	2107.113118	38987.115696
8147.00	1.260998	1.077084	2161.915717	38987.960384
8148.00	1.259169	1.077377	2216.638956	38988.830270
8149.00	1.257338	1.077658	2271.282729	38989.725136
8150.00	1.255503	1.077929	2325.846886	38990.644739
8151.00	1.253662	1.078188	2380.331216	38991.588801
8152.00	1.251813	1.078435	2434.735435	38992.557017
8153.00	1.249955	1.078671	2489.059164	38993.549055
8154.00	1.248084	1.078896	2543.301916	38994.564554
8155.00	1.246197	1.079109	2597.463070	38995.603124
8156.00	1.244291	1.079309	2651.541859	38996.664354
8157.00	1.242361	1.079498	2705.537347	38997.747805
8158.00	1.240403	1.079675	2759.448415	38998.853019
8159.00	1.238412	1.079840	2813.273738	38999.979517
8160.00	1.236383	1.079994	2867.011775	39001.126803
8161.00	1.234310	1.080135	2920.660748	39002.294364
8162.00	1.232188	1.080264	2974.218636	39003.481675
8163.00	1.230011	1.080382	3027.683157	39004.688200
8164.00	1.227771	1.080488	3081.051765	39005.913393
8165.00	1.225464	1.080582	3134.321636	39007.156702
8166.00	1.223081	1.080664	3187.489669	39008.417572
8167.00	1.220618	1.080734	3240.552480	39009.695445
8168.00	1.218067	1.080793	3293.506403	39010.989765
8169.00	1.215421	1.080839	3346.347491	39012.299979
8170.00	1.212676	1.080874	3399.071525	39013.625539
8171.00	1.209824	1.080896	3451.674016	39014.965906
8172.00	1.206860	1.080906	3504.150215	39016.320548
8173.00	1.203778	1.080904	3556.495130	39017.688945
8174.00	1.200573	1.080888	3608.703532	39019.070587
8175.00	1.197240	1.080860	3660.769975	39020.464977
8176.00	1.193775	1.080819	3712.688812	39021.871631
8177.00	1.190174	1.080765	3764.454217	39023.290080
8178.00	1.186434	1.080696	3816.060202	39024.719873
8179.00	1.182550	1.080614	3867.500638	39026.160572
8180.00	1.178522	1.080517	3918.769282	39027.611758
8181.00	1.174347	1.080405	3969.859797	39029.073027
8182.00	1.170024	1.080279	4020.765778	39030.543994
8183.00	1.165552	1.080136	4071.480775	39032.024292
8184.00	1.160930	1.079978	4121.998318	39033.513571
8185.00	1.156161	1.079803	4172.311942	39035.011500
8186.00	1.151243	1.079612	4222.415211	39036.517767
8187.00	1.146179	1.079403	4272.301742	39038.032078
8188.00	1.140971	1.079176	4321.965227	39039.554159
8189.00	1.135621	1.078932	4371.399452	39041.083755
8190.00	1.130132	1.078668	4420.598323	39042.620629
8191.00	1.124508	1.078385	4469.555877	39044.164565
8192.00	1.118751	1.078083	4518.266307	39045.715364
8193.00	1.112867	1.077760	4566.723969	39047.272848
8194.00	1.106859	1.077416	4614.923400	39048.836854
8195.00	1.100732	1.077051	4662.859328	39050.407235
8196.00	1.094490	1.076664	4710.526675	39051.983861
8197.00	1.088139	1.076254	4757.920571	39053.566617
8198.00	1.081682	1.075822	4805.036349	39055.155402
8199.00	1.075125	1.075365	4851.869552	39056.750126
8200.00	1.068473	1.074885	4898.415927	39058.350710
8201.00	1.061729	1.074379	4944.671423	39059.957086
8202.00	1.054899	1.073848	4990.632185	39061.569192
8203.00	1.047987	1.073291	5036.294543	39063.186973
8204.00	1.040996	1.072708	5081.655003	39064.810378
8205.00	1.033930	1.072097	5126.710234	39066.439356
8206.00	1.026793	1.071459	5171.457054	39068.073861
8207.00	1.019587	1.070792	5215.892414	39069.713843
8208.00	1.012314	1.070097	5260.013383	39071.359247
8209.00	1.004977	1.069373	5303.817124	39073.010016
8210.00	0.997578	1.068619	5347.300884	39074.666080
8211.00	0.990117	1.067836	5390.461968	39076.327361
8212.00	0.982596	1.067023	5433.297724	39077.993765
8213.00	0.975014	1.066181	5475.805524	39079.665184
8214.00	0.967372	1.065308	5517.982741	39081.341493
8215.00	0.959668	1.064405	5559.826737	39083.022545
8216.00	0.951903	1.063472	5601.334839	39084.708174
8217.00	0.944074	1.062509	5642.504328	39086.398187
8218.00	0.936180	1.061516	5683.332420	39088.092371
8219.00	0.928220	1.060494	5723.816258	39089.790484
8220.00	0.920191	1.059444	5763.952891	39091.492258
8221.00	0.912090	1.058365	5803.739270	39093.197396
8222.00	0.903915	1.057258	5843.172238	39094.905578
8223.00	0.895663	1.056124	5882.248521	39096.616450
8224.00	0.887332	1.054963	5920.964724	39098.329634
8225.00	0.878919	1.053777	5959.317328	39100.044723
8226.00	0.870420	1.052566	5997.302689	39101.761285
8227.00	0.861832	1.051331	6034.917038	39103.478861
8228.00	0.853154	1.050073	6072.156484	39105.196971
8229.00	0.844382	1.048793	6109.017018	39106.915108
8230.00	0.835514	1.047492	6145.494522	39108.632745
8231.00	0.826548	1.046173	6181.584773	39110.349335
8232.00	0.817482	1.044834	6217.283457	39112.064312
8233.00	0.808313	1.043479	6252.586175	39113.777095
8234.00	0.799041	1.042108	6287.488463	39115.487089
8235.00	0.789664	1.040724	6321.985799	39117.193685
8236.00	0.780181	1.039326	6356.073621	39118.896263
8237.00	0.770593	1.037917	6389.747342	39120.594195
8238.00	0.760899	1.036498	6423.002365	39122.286848
8239.00	0.751099	1.035072	6455.834103	39123.973582
8240.00	0.741195	1.033638	6488.237991	39125.653758
8241.00	0.731187	1.032200	6520.209505	39127.326736
8242.00	0.721077	1.030758	6551.744177	39128.991874
8243.00	0.710867	1.029315	6582.837615	39130.648536
8244.00	0.700559	1.027872	6613.485514	39132.296091
8245.00	0.690155	1.026430	6643.683671	39133.933911
8246.00	0.679659	1.024992	6673.428002	39135.561376
8247.00	0.669073	1.023560	6702.714554	39137.177874
8248.00	0.658401	1.022134	6731.539511	39138.782800
8249.00	0.647647	1.020716	6759.899213	39140.375558
8250.00	0.636814	1.019309	6787.790158	39141.955563
8251.00	0.625906	1.017914	6815.209012	39143.522240
8252.00	0.614927	1.016533	6842.152617	39145.075024
8253.00	0.603882	1.015167	6868.617989	39146.613359
8254.00	0.592774	1.013819	6894.602327	39148.136703
8255.00	0.581608	1.012489	6920.103012	39149.644522
8256.00	0.570388	1.011179	6945.117602	39151.136295
8257.00	0.559118	1.009892	6969.643836	39152.611510
8258.00	0.547801	1.008628	6993.679628	39154.069664
8259.00	0.536443	1.007388	7017.223059	39155.510268
8260.00	0.525046	1.006175	7040.272372	39156.932837
8261.00	0.513614	1.004990	7062.825965	39158.336902
8262.00	0.502149	1.003833	7084.882377	39159.722001
8263.00	0.490656	1.002707	7106.440280	39161.087687
8264.00	0.479136	1.001612	7127.498465	39162.433521
8265.00	0.467592	1.000549	7148.055831	39163.759075
8266.00	0.456025	0.999519	7168.111373	39165.063934
8267.00	0.444438	0.998524	7187.664162	39166.347695
8268.00	0.432832	0.997563	7206.713338	39167.609965
8269.00	0.421208	0.996639	7225.258091	39168.850362
8270.00	0.409567	0.995752	7243.297650	39170.068516
8271.00	0.397908	0.994901	7260.831268	39171.264065
8272.00	0.386233	0.994090	7277.858208	39172.436657
8273.00	0.374540	0.993316	7294.377733	39173.585949
8274.00	0.362830	0.992582	7310.389094	39174.711600
8275.00	0.351102	0.991888	7325.891520	39175.813280
8276.00	0.339355	0.991234	7340.884208	39176.890658
8277.00	0.327588	0.990621	7355.366314	39177.943405
8278.00	0.315801	0.990049	7369.336951	39178.971191
8279.00	0.303990	0.989519	7382.795177	39179.973685
8280.00	0.292157	0.989031	7395.739999	39180.950549
8281.00	0.280298	0.988585	7408.170364	39181.901437
8282.00	0.268414	0.988182	7420.085166	39182.825995
8283.00	0.256501	0.987822	7431.483241	39183.723857
8284.00	0.244561	0.987506	7442.363372	39184.594645
8285.00	0.232590	0.987234	7452.724290	39185.437967
8286.00	0.220589	0.987005	7462.564687	39186.253414
8287.00	0.208557	0.986820	7471.883215	39187.040562
8288.00	0.196492	0.986680	7480.678497	39187.798969
8289.00	0.184395	0.986584	7488.949140	39188.528180
8290.00	0.172266	0.986532	7496.693742	39189.227718
8291.00	0.160105	0.986524	7503.910907	39189.897094
8292.00	0.147913	0.986560	7510.599260	39190.535802
8293.00	0.135690	0.986640	7516.757462	39191.143324
8294.00	0.123439	0.986763	7522.384227	39191.719127
8295.00	0.111160	0.986929	7527.478339	39192.262670
8296.00	0.098857	0.987137	7532.038675	39192.773403
8297.00	0.086532	0.987387	7536.064222	39193.250766
8298.00	0.074188	0.987678	7539.554102	39193.694196
8299.00	0.061829	0.988008	7542.507596	39194.103126
8300.00	0.049461	0.988378	7544.924161	39194.476987
8301.00	0.037087	0.988786	7546.803460	39194.815211
8302.00	0.024713	0.989231	7548.145385	39195.117233
8303.00	0.012346	0.989712	7548.950080	39195.382491
8304.00	-0.000009	0.990227	7549.217969	39195.610432
8305.00	-0.012342	0.990775	7548.949778	39195.800510
8306.00	-0.024648	0.991356	7548.146558	39195.952194
8307.00	-0.036918	0.991967	7546.809712	39196.064965
8308.00	-0.049142	0.992607	7544.941013	39196.138321
8309.00	-0.061311	0.993274	7542.542630	39196.171777
8310.00	-0.073416	0.993967	7539.617143	39196.164870
8311.00	-0.085447	0.994685	7536.167562	39196.117156
8312.00	-0.097393	0.995426	7532.197347	39196.028216
8313.00	-0.109243	0.996187	7527.710416	39195.897656
8314.00	-0.120987	0.996969	7522.711160	39195.725110
8315.00	-0.132613	0.997768	7517.204447	39195.510240
8316.00	-0.144110	0.998583	7511.195633	39195.252738
8317.00	-0.155467	0.999413	7504.690559	39194.952328
8318.00	-0.166673	1.000256	7497.695555	39194.608766
8319.00	-0.177716	1.001110	7490.217432	39194.221846
8320.00	-0.188587	1.001973	7482.263476	39193.791396
8321.00	-0.199273	1.002844	7473.841436	39193.317283
8322.00	-0.209766	1.003722	7464.959512	39192.799412
8323.00	-0.220055	1.004604	7455.626334	39192.237729
8324.00	-0.230131	1.005489	7445.850945	39191.632227
8325.00	-0.239985	1.006375	7435.642776	39190.982940
8326.00	-0.249611	1.007261	7425.011621	39190.289951
8327.00	-0.258999	1.008144	7413.967610	39189.553388
8328.00	-0.268143	1.009024	7402.521176	39188.773431
8329.00	-0.277038	1.009899	7390.683027	39187.950307
8330.00	-0.285679	1.010766	7378.464111	39187.084295
8331.00	-0.294060	1.011625	7365.875585	39186.175729
